"ESTU","CUES","CCAA","PROV","MUN","TAMUNI","CAPITAL","DISTR","SECCION","ENTREV","P0","P0A","P1","P2","P3","P4","P5","P6","P7","P8","P901","P902","P903","P1001","P1002","P1003","P11","P11A","P12","P13","P14","P14A","P15","P15A","P16","P16A","P1701","P1702","P1703","P1704","P1705","P1706","P18","P1901","P1902","P1903","P1904","P1905","P1906","P20","P20A","P21","P22","P23","P24","P2501","P2502","P2503","P2504","P2505","P2506","P26","P27","P27A","P27B","P27C","P27D","P27E","P27F","P28","P29","P30","P31","P32","P32A","P33","P33A","P34","P34A","P35","P36","P37","P38","P38A","P39","P40","P41","P42","P4301","P4302","P4303","P4304","P4305","P4401","P4402","P4403","P4404","P4405","P4501","P4502","P4503","P4504","P4505","P46","P47","P48","P49","I1","I2","I3","I4","I5","I6","I7","I8","I9","E101","E102","E103","E2","E3","E4","C1","C1A","C2","C2A","C2B","C3","C4","P20R","P20AR","P21R","VOTOSIMG","P27AR","RECUERDO","P29R","P27DR","ESTUDIOS","OCUMAR11","RAMA09","CONDICION11","ESTATUS"
3247,1763,13,28,79,7,1,0,0,0,1,NA,4,2,2,3,1,4,2,3,8,11,99,8,1,16,3,6,2,4,2,NA,2,5,1,NA,1,1,1,4,3,3,6,2,1,3,1,1,0,77,NA,4,3,1,5,3,7,6,2,1,9,2,1,4,3,9,NA,NA,NA,2,4,1,35,3,11,4,NA,1,NA,3,1,112,3,NA,93,99,99,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,5,999,11,1,999,1,1,999,999,6,5,19,1,17,2,1,NA,1,NA,NA,1,0,77,NA,4,77,4,4,4,NA,6,1,4,1,1
3247,1764,13,28,79,7,1,0,0,0,2,343,3,2,8,2,2,5,2,8,1,8,24,13,8,9,5,6,2,5,2,NA,1,2,2,4,5,5,1,2,5,5,4,3,6,7,2,1,1,4,1,NA,3,7,6,3,7,6,2,1,10,2,1,4,2,1,NA,NA,NA,2,4,1,71,3,13,2,2,2,1,1,2,211,1,3,86,99,99,3,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,2,2,4,999,16,999,1,2,3,999,999,6,5,19,1,15,2,1,NA,1,NA,NA,1,0,4,1,NA,4,4,4,4,NA,6,2,4,8,1
3247,1765,13,28,79,7,1,0,0,0,1,NA,3,2,2,2,2,3,3,3,6,8,13,22,8,16,4,10,3,4,8,NA,9,NA,2,8,2,5,5,3,5,3,6,99,99,99,99,99,99,98,NA,97,1,3,3,4,7,6,2,2,9,3,5,NA,NA,NA,NA,NA,4,1,97,2,42,3,14,4,NA,5,2,1,1,271,1,2,62,99,99,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,2,2,1,999,19,2,2,4,999,999,999,4,5,19,6,17,1,1,NA,1,NA,NA,1,0,98,NA,97,97,NA,97,97,NA,6,2,4,2,1
3247,1766,13,28,79,7,1,0,0,0,1,NA,3,2,2,2,2,5,2,3,13,16,8,8,7,22,5,3,6,3,2,NA,2,2,2,4,6,8,5,1,5,1,4,0,8,4,0,0,4,1,4,NA,2,1,6,4,8,7,2,1,9,1,1,1,1,1,NA,NA,NA,2,1,1,81,3,11,2,3,1,NA,1,3,530,3,NA,47,99,99,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,3,1,1,2,999,2,999,999,999,999,999,999,4,5,19,6,18,1,1,NA,1,NA,NA,1,0,1,4,NA,1,1,1,1,NA,6,5,4,8,3
3247,1767,13,28,79,7,1,0,0,0,1,NA,3,2,2,2,2,4,2,3,13,1,18,22,1,16,3,99,2,5,2,NA,5,NA,2,2,10,5,1,1,8,1,1,0,5,5,0,0,10,18,4,NA,1,3,7,4,6,8,1,1,10,2,1,18,1,1,NA,NA,NA,1,18,1,54,3,4,1,4,1,NA,1,1,583,1,5,97,99,99,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,3,999,2,1,999,999,999,999,999,4,5,19,6,16,2,1,NA,1,NA,NA,1,0,18,4,NA,18,18,18,18,NA,3,5,4,7,5
3247,1768,13,28,79,7,1,0,0,0,1,NA,4,2,3,4,2,4,2,3,13,1,3,1,12,13,1,2,4,4,1,1,5,NA,2,4,5,8,4,1,5,1,2,0,8,4,0,0,3,1,99,NA,1,1,7,4,8,6,2,1,9,1,1,1,1,1,NA,NA,NA,1,99,2,76,3,4,1,5,3,9,1,2,142,3,NA,56,6,6,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,3,2,1,4,999,999,999,999,999,999,999,999,4,5,19,6,16,2,1,NA,1,NA,NA,1,0,1,99,NA,1,1,1,99,NA,3,1,4,8,3
3247,1769,13,28,79,7,1,0,0,0,1,NA,3,2,3,3,2,3,8,8,1,45,18,22,8,1,3,9,2,5,9,NA,2,5,2,4,3,8,2,1,6,1,2,0,8,7,0,0,0,1,4,NA,2,3,8,4,7,6,3,2,9,1,1,1,1,1,NA,NA,NA,1,1,2,47,3,11,2,2,2,1,1,1,132,1,3,64,99,99,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,5,999,6,999,2,1,1,999,999,4,5,19,6,18,2,1,NA,1,NA,NA,1,0,1,4,NA,1,1,1,1,NA,6,1,4,1,1
3247,1770,13,28,79,7,1,0,0,0,1,NA,4,3,9,3,2,4,2,3,12,1,8,8,12,6,1,2,2,4,1,18,4,NA,2,4,8,6,1,1,2,1,1,0,7,7,0,0,9,18,4,NA,1,3,8,3,6,5,1,1,9,2,1,18,1,1,NA,NA,NA,1,18,2,72,3,6,1,5,1,NA,2,3,315,1,3,51,8,8,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,6,999,5,999,999,999,2,999,999,4,5,19,6,17,2,1,NA,1,NA,NA,1,0,18,4,NA,18,18,18,18,NA,4,3,4,8,1
3247,1771,13,28,79,7,1,0,0,0,2,345,3,2,8,2,2,3,2,2,12,1,8,9,12,8,3,4,5,2,2,NA,2,2,2,2,1,3,6,7,4,8,5,9,3,3,5,3,0,2,3,NA,8,7,4,4,8,7,3,1,9,1,1,2,1,1,NA,NA,NA,1,2,1,69,3,11,2,2,1,NA,3,1,719,1,3,43,7,6,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,2,1,7,999,999,999,999,999,999,999,999,4,5,19,6,17,2,2,1,1,NA,NA,1,0,2,21,NA,2,2,2,2,NA,6,7,3,6,4
3247,1772,13,28,79,7,1,0,0,0,1,NA,4,2,2,2,8,4,2,3,1,6,16,22,7,1,6,9,4,3,8,NA,2,5,2,2,1,1,7,6,4,6,7,4,0,0,5,8,0,5,3,NA,2,1,2,4,9,7,3,1,9,2,1,99,NA,NA,NA,NA,NA,1,5,2,70,3,2,6,NA,2,9,1,3,783,1,3,47,5,5,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,3,1,1,7,999,16,2,999,2,3,999,999,3,5,19,5,999,2,1,NA,1,NA,NA,1,0,21,21,NA,21,99,99,5,NA,2,7,4,8,4
3247,1773,13,28,79,7,1,0,0,0,1,NA,5,2,2,3,2,4,2,2,1,11,99,1,16,9,9,1,6,3,2,NA,3,NA,1,NA,97,98,98,98,98,98,6,0,0,0,0,0,0,97,NA,97,1,3,99,4,7,6,3,1,9,5,5,NA,NA,NA,NA,NA,1,2,97,2,52,3,4,2,2,1,NA,2,4,572,1,3,93,5,5,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,2,2,6,999,999,999,999,999,999,999,999,3,5,19,5,16,1,2,1,1,NA,NA,1,0,97,NA,97,97,NA,97,97,NA,3,5,4,9,5
3247,1774,13,28,79,7,1,0,0,0,1,NA,4,2,8,3,2,4,2,8,6,1,12,22,1,9,2,9,5,4,2,NA,2,5,2,2,1,3,5,5,1,5,5,8,1,3,4,2,0,2,98,NA,2,1,5,5,8,6,3,1,9,2,1,2,1,1,NA,NA,NA,9,2,2,50,3,7,2,2,4,1,3,1,212,1,1,86,99,99,1,1,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,2,2,5,999,11,999,999,1,999,999,999,3,5,19,5,16,1,1,NA,1,NA,NA,1,0,2,98,NA,2,2,2,2,NA,5,2,4,2,1
3247,1775,13,28,79,7,1,0,0,0,1,NA,3,2,2,3,2,3,2,3,6,12,1,22,12,8,1,2,3,4,1,1,9,NA,1,NA,8,9,2,1,5,2,2,0,9,4,0,0,5,1,4,NA,1,1,8,4,8,7,2,1,99,1,1,1,1,1,NA,NA,NA,2,1,2,83,2,NA,1,5,1,NA,2,7,831,1,3,49,5,5,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,3,1,1,4,999,999,999,999,999,999,999,999,3,5,19,5,17,1,1,NA,1,NA,NA,1,0,1,4,NA,1,1,1,1,NA,1,8,4,11,4
3247,1776,13,28,79,7,1,0,0,0,1,NA,3,2,2,3,1,3,2,8,6,1,16,22,9,1,4,5,3,4,1,1,3,NA,2,2,1,1,5,5,1,2,5,7,0,0,5,0,0,2,3,NA,2,1,4,4,8,8,3,1,10,1,1,2,1,1,NA,NA,NA,1,2,1,70,3,2,2,2,1,NA,1,3,583,1,5,97,99,99,1,1,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,3,999,999,999,999,999,1,999,999,3,5,19,5,18,1,1,NA,1,NA,NA,1,0,2,21,NA,2,2,2,2,NA,2,5,4,8,5
3247,1777,13,28,79,7,1,0,0,0,1,NA,4,2,2,5,2,3,2,8,1,13,6,12,16,9,2,5,4,4,1,2,3,NA,1,NA,1,1,4,4,1,4,5,9,0,0,7,0,0,2,3,NA,1,1,3,3,8,8,3,3,10,1,1,2,1,1,NA,NA,NA,1,2,1,54,3,4,2,2,1,NA,1,1,943,1,3,49,5,5,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,2,2,2,999,5,999,999,999,999,999,999,3,5,19,5,17,1,1,NA,1,NA,NA,1,0,2,21,NA,2,2,2,2,NA,3,9,4,7,5
3247,1778,13,28,79,7,1,0,0,0,1,NA,5,2,3,5,2,4,2,3,1,11,99,13,1,8,5,99,2,4,2,NA,9,NA,2,4,1,5,97,1,10,1,4,0,0,10,0,0,0,4,1,NA,2,1,5,1,8,5,1,1,9,2,1,4,1,1,NA,NA,NA,1,4,2,39,3,4,2,9,1,NA,2,4,561,1,3,86,7,4,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,1,999,3,1,999,999,999,999,999,3,5,19,5,16,1,1,NA,1,NA,NA,1,0,4,1,NA,4,4,4,4,NA,3,5,4,9,2
3247,1779,13,28,0,4,3,0,0,0,1,NA,3,3,3,2,2,5,3,2,1,18,45,45,99,99,11,99,2,5,2,NA,1,2,1,NA,5,98,97,1,5,5,2,5,8,5,2,2,5,1,97,NA,1,3,7,3,7,5,1,1,10,1,1,18,9,2,1,3,NA,2,1,1,77,3,4,2,2,1,NA,1,2,412,1,3,49,7,7,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,7,2,19,2,2,7,14,1,999,7,5,19,2,15,3,1,NA,1,NA,NA,1,0,1,97,NA,1,18,18,1,1,3,4,4,8,2
3247,1780,13,28,0,4,3,0,0,0,1,NA,4,2,2,4,2,4,3,2,11,18,1,11,99,99,97,99,99,5,2,NA,1,95,1,NA,97,97,97,97,97,97,8,0,0,0,0,0,0,97,NA,97,2,2,98,98,98,98,98,98,98,5,5,NA,NA,NA,NA,NA,1,1,97,2,42,3,11,2,2,2,1,1,4,522,2,3,47,99,99,2,NA,1,1,1,1,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,3,3,6,999,2,999,999,1,999,999,999,7,5,19,2,9,3,1,NA,1,NA,NA,1,0,97,NA,97,97,NA,97,97,NA,6,5,4,9,2
3247,1781,13,28,0,4,3,0,0,0,1,NA,4,3,2,2,2,5,2,2,1,13,97,1,98,99,1,3,3,4,1,21,2,1,1,NA,5,3,97,2,6,2,4,3,5,8,2,1,2,4,1,NA,1,3,5,3,7,6,2,1,9,2,1,4,9,1,NA,NA,NA,2,4,1,26,3,13,6,NA,2,2,2,4,981,2,3,52,6,1,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,2,1,5,999,42,4,9,10,8,999,999,7,5,19,2,12,3,1,NA,1,NA,NA,1,0,4,1,NA,4,4,4,4,NA,6,9,4,9,5
3247,1782,13,28,0,4,3,0,0,0,1,NA,3,2,2,4,2,3,1,1,1,8,27,1,27,8,9,3,3,4,1,21,1,3,2,2,1,2,5,4,2,5,5,5,2,5,5,5,0,2,98,NA,3,3,5,5,7,7,3,2,10,6,1,2,3,8,NA,NA,NA,2,4,2,20,3,6,4,NA,2,1,2,4,999,2,3,999,99,99,3,1,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",1,2,3,2,4,1,17,2,999,6,8,999,999,7,5,19,2,10,3,1,NA,1,NA,NA,1,0,2,98,NA,2,2,2,4,NA,4,99,9,9,9
3247,1783,13,28,0,4,3,0,0,0,1,NA,2,2,2,2,2,2,2,2,1,11,16,11,97,99,2,98,5,4,2,NA,3,NA,1,NA,3,4,4,5,5,5,5,7,4,6,4,4,0,2,98,NA,3,2,5,4,9,7,2,2,10,2,1,2,2,1,NA,NA,NA,2,97,2,51,3,11,4,NA,1,NA,1,1,351,1,3,20,9,7,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,2,2,3,999,2,1,999,1,999,999,999,7,5,19,2,13,3,2,1,1,NA,NA,1,0,2,98,NA,2,2,2,97,NA,6,3,2,5,2
3247,1784,13,28,0,4,3,0,0,0,1,NA,3,2,2,2,2,3,2,2,1,11,21,11,97,99,1,5,5,4,2,NA,2,95,2,5,7,7,8,4,6,6,1,5,7,7,0,4,7,1,18,NA,2,3,7,4,6,6,3,4,7,2,1,18,2,1,NA,NA,NA,2,18,1,51,3,7,2,2,1,NA,1,1,816,1,3,10,10,9,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,2,1,6,3,999,1,999,999,999,7,5,19,2,15,3,1,NA,1,NA,NA,1,0,1,18,NA,1,18,18,18,NA,5,8,2,6,4
3247,1785,13,28,0,4,3,0,0,0,1,NA,2,1,2,3,2,3,2,2,1,45,98,97,99,99,3,4,6,2,1,4,2,5,2,4,1,3,3,4,6,4,4,5,4,8,2,0,0,4,2,NA,3,1,6,4,7,6,2,2,10,1,1,4,1,1,NA,NA,NA,2,4,1,21,3,6,4,NA,2,1,2,6,224,1,3,85,9,3,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,2,1,999,2,999,999,2,999,999,999,7,5,19,2,10,2,1,NA,1,NA,NA,1,0,4,2,NA,4,4,4,4,NA,4,2,4,10,1
3247,1786,13,28,0,3,3,0,0,0,1,NA,4,2,3,3,2,3,2,2,1,8,16,8,35,9,5,99,4,5,2,NA,1,2,1,NA,4,4,6,5,4,6,5,7,3,3,6,6,2,2,3,NA,3,3,1,4,9,9,2,2,10,3,1,21,3,1,NA,NA,NA,2,2,1,38,3,5,2,2,1,NA,1,1,816,1,3,10,7,5,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,2,2,4,999,999,999,999,999,999,999,999,8,5,19,3,14,1,1,NA,1,NA,NA,1,0,2,21,NA,2,21,21,2,NA,5,8,2,6,4
3247,1787,13,28,79,7,1,0,0,0,1,NA,3,3,3,2,2,5,3,3,15,96,99,97,99,99,1,99,1,5,2,NA,1,95,3,NA,6,6,1,1,6,1,2,0,10,5,0,0,9,1,18,NA,1,3,7,4,7,5,1,1,8,2,1,1,1,1,NA,NA,NA,8,1,2,77,3,4,2,4,3,1,1,3,361,1,3,69,5,5,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,8,999,14,1,999,2,9,999,2,6,5,19,1,21,3,1,NA,1,NA,NA,1,0,1,18,NA,1,1,1,1,NA,3,3,4,8,2
3247,1788,13,28,79,7,1,0,0,0,1,NA,4,3,3,4,3,4,3,2,96,22,16,29,99,99,97,99,1,4,2,NA,3,NA,2,8,1,1,1,1,1,1,6,0,0,0,0,0,0,97,NA,97,3,1,99,3,8,7,1,98,9,3,7,77,NA,NA,NA,NA,NA,8,97,2,60,3,6,2,1,2,2,1,1,522,1,3,47,4,4,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,7,4,49,5,2,7,19,999,1,6,5,19,1,16,3,2,1,1,NA,NA,1,0,97,NA,97,97,77,77,97,NA,4,5,4,5,2
3247,1789,13,28,79,7,1,0,0,0,1,NA,3,2,2,3,2,4,2,2,24,16,99,29,99,99,7,99,5,2,1,21,3,NA,2,3,1,2,8,9,2,3,3,2,0,0,9,9,0,3,96,NA,2,7,3,5,7,6,3,3,8,2,1,21,1,1,NA,NA,NA,2,3,1,59,3,9,3,9,5,1,1,1,224,1,1,85,99,99,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,6,999,14,2,1,2,4,999,4,5,5,19,7,14,4,1,NA,1,NA,NA,1,0,21,96,NA,21,21,21,3,NA,6,2,4,2,1
3247,1790,13,28,79,7,1,0,0,0,1,NA,4,2,3,2,3,5,2,3,1,15,99,97,99,99,4,99,1,5,2,NA,1,2,2,4,1,1,1,97,10,5,4,0,0,10,0,0,0,4,97,NA,3,1,6,2,10,7,5,1,9,3,1,4,3,1,NA,NA,NA,2,97,2,47,3,4,2,1,2,3,2,4,921,2,3,81,6,3,1,1,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",1,1,1,1,5,999,7,2,999,2,1,999,1,5,5,19,7,17,4,1,NA,1,NA,NA,1,0,4,97,NA,4,4,4,97,NA,3,9,4,9,5
3247,1791,13,28,79,7,1,0,0,0,1,NA,4,1,2,3,2,4,3,3,8,18,23,8,99,99,4,10,4,4,2,NA,1,6,2,4,3,3,5,3,5,4,6,5,5,5,5,8,2,17,5,NA,2,3,4,6,9,5,1,3,10,2,1,95,1,1,NA,NA,NA,2,97,2,42,3,7,4,NA,2,3,3,1,430,1,3,69,7,5,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,4,999,18,2,6,2,2,999,999,5,5,19,7,15,3,1,NA,1,NA,NA,1,0,17,21,NA,17,95,95,97,NA,5,4,4,5,2
3247,1792,13,28,79,7,1,0,0,0,1,NA,3,2,8,2,2,3,1,8,1,9,12,22,99,99,9,10,5,8,2,NA,1,5,2,3,1,3,9,9,2,6,3,5,0,0,10,10,0,3,5,NA,5,3,1,5,9,8,3,2,10,3,1,21,1,1,NA,NA,NA,8,5,1,52,3,11,6,NA,2,1,1,1,223,1,1,85,7,7,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,3,999,4,999,1,3,999,999,999,5,5,19,7,14,3,1,NA,1,NA,NA,1,0,21,21,NA,21,21,21,5,NA,6,2,4,2,1
3247,1793,13,28,79,7,1,0,0,0,1,NA,4,2,2,4,2,3,2,2,8,7,99,9,99,99,1,99,7,4,1,4,1,5,1,NA,1,2,2,4,6,6,4,7,1,7,4,1,1,4,2,NA,1,1,3,3,7,5,2,2,9,3,1,4,3,1,NA,NA,NA,8,4,1,38,3,4,5,NA,5,1,1,1,753,1,3,43,5,5,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,2,999,3,999,999,999,999,999,999,5,5,19,7,12,3,1,NA,1,NA,NA,1,0,4,2,NA,4,4,4,4,NA,3,7,3,6,4
3247,1794,13,28,79,7,1,0,0,0,1,NA,3,3,8,3,3,8,2,3,1,99,99,1,99,99,1,99,4,4,2,NA,3,NA,2,1,4,4,1,1,2,2,2,0,8,0,0,0,7,1,18,NA,1,2,6,4,8,3,1,1,10,3,1,1,4,1,NA,NA,NA,8,1,1,71,3,2,2,1,1,NA,1,2,594,2,3,80,6,6,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,1,1,999,18,999,2,4,1,999,1,5,5,19,7,19,3,1,NA,1,NA,NA,1,0,1,18,NA,1,1,1,1,NA,2,5,4,8,2
3247,1795,13,28,79,7,1,0,0,0,1,NA,4,1,2,3,8,4,2,2,1,11,17,1,9,16,7,9,3,4,1,21,9,NA,1,NA,1,1,7,7,1,6,5,4,0,0,8,8,0,3,5,NA,5,7,1,4,10,10,3,3,10,3,1,21,1,1,NA,NA,NA,1,3,2,60,3,5,6,NA,5,1,1,1,561,2,2,86,5,5,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,2,1,1,999,17,1,999,3,999,999,999,3,5,19,5,12,1,1,NA,1,NA,NA,1,0,21,21,NA,21,21,21,3,NA,5,5,4,7,2
3247,1796,13,28,79,7,1,0,0,0,1,NA,3,2,2,2,2,2,1,8,1,9,6,1,9,16,11,99,99,9,8,NA,2,95,2,2,1,1,8,8,1,99,3,99,99,99,99,99,99,97,NA,3,5,5,3,98,98,98,3,2,10,2,1,99,NA,NA,NA,NA,NA,1,3,1,54,3,11,6,NA,2,2,3,1,320,1,3,73,9,6,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,3,1,2,999,24,1,999,999,1,999,999,3,5,19,5,11,1,1,NA,1,NA,NA,1,0,97,NA,3,21,99,99,3,NA,6,3,4,6,4
3247,1797,13,28,79,7,1,0,0,0,1,NA,3,2,1,4,2,3,1,2,1,16,99,1,96,99,7,10,4,4,1,21,9,NA,2,2,6,3,5,7,2,8,3,3,1,1,8,7,0,3,5,NA,4,4,2,8,9,9,3,2,10,2,1,21,9,9,NA,NA,NA,2,99,1,61,3,6,4,NA,1,NA,2,4,783,1,3,15,7,99,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",9,9,9,9,3,999,3,999,999,999,999,999,999,3,5,19,5,14,1,1,NA,1,NA,NA,1,0,21,21,NA,21,21,21,99,NA,4,7,2,9,4
3247,1798,13,28,79,7,1,0,0,0,1,NA,3,2,3,4,2,3,2,3,45,24,99,96,29,99,8,99,2,8,1,18,9,NA,2,5,7,5,1,1,99,1,1,0,2,2,0,0,8,18,97,NA,1,1,8,3,7,6,2,2,7,3,1,99,NA,NA,NA,NA,NA,1,18,2,52,3,5,9,NA,2,1,1,2,522,1,3,47,99,99,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,3,2,4,999,5,999,999,999,999,999,999,3,5,19,5,12,2,1,NA,1,NA,NA,1,0,18,97,NA,18,99,99,18,NA,5,5,4,8,2
3247,1799,13,28,79,7,1,0,0,0,1,NA,4,3,3,3,2,4,2,2,45,8,1,8,45,11,4,99,3,4,2,NA,5,NA,2,4,1,5,1,4,4,2,4,4,4,7,3,1,0,4,97,NA,2,1,6,2,3,6,1,1,9,3,1,4,1,1,NA,NA,NA,1,4,2,65,3,11,1,5,1,NA,1,1,251,2,9,69,10,8,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,2,1,5,999,12,4,3,1,5,999,1,3,5,19,5,12,1,1,NA,1,NA,NA,1,0,4,97,NA,4,4,4,4,NA,6,2,4,2,1
3247,1800,13,28,79,7,1,0,0,0,1,NA,3,1,1,3,1,2,1,1,1,16,99,16,99,99,4,9,6,3,2,NA,2,5,1,NA,1,3,4,6,3,6,5,7,2,1,7,5,0,2,3,NA,4,3,3,4,8,8,2,2,10,3,1,2,1,1,NA,NA,NA,2,2,2,37,3,9,6,NA,1,NA,2,1,383,4,NA,59,9,6,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,2,1,6,999,1,999,999,999,999,999,999,3,5,19,5,11,1,1,NA,1,NA,NA,1,0,2,21,NA,2,2,2,2,NA,6,3,4,1,1
3247,1801,13,28,79,7,1,0,0,0,1,NA,4,2,3,3,2,5,3,3,24,18,1,97,99,99,3,2,2,5,1,18,9,NA,9,NA,4,3,1,1,2,1,2,0,5,4,0,0,3,18,97,NA,2,3,7,3,7,6,1,1,9,3,1,1,4,2,99,99,NA,1,97,1,67,3,6,1,3,1,NA,1,2,361,1,3,7,7,6,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,2,2,7,999,1,999,999,1,999,999,999,3,5,19,5,12,2,1,NA,1,NA,NA,1,0,18,97,NA,18,1,1,97,99,4,3,2,8,2
3247,1802,13,28,79,7,1,0,0,0,1,NA,3,2,2,3,2,3,2,1,13,16,99,22,16,99,4,99,3,4,1,2,9,NA,1,NA,2,5,5,5,5,7,5,6,3,4,2,2,0,2,17,NA,9,3,3,4,10,9,1,1,10,2,1,2,1,1,NA,NA,NA,2,2,2,85,3,4,4,NA,1,NA,2,7,843,1,3,35,6,1,1,NA,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,2,2,1,8,999,15,3,999,1,2,3,1,3,5,19,5,16,2,1,NA,1,NA,NA,1,0,2,17,NA,2,2,2,2,NA,3,8,2,11,4
3247,1803,13,28,74,5,3,0,0,0,1,NA,2,2,8,3,3,2,2,8,49,1,9,29,98,99,3,99,6,5,1,1,4,NA,1,NA,2,7,3,3,7,8,5,8,9,7,3,1,1,1,4,NA,1,1,8,7,9,7,2,2,10,2,1,1,1,1,NA,NA,NA,2,1,1,72,3,4,1,4,1,NA,1,2,719,1,1,84,7,6,1,1,NA,NA,NA,NA,"-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ","-  ",2,1,1,2,6,999,11,2,1,999,5,999,999,3,5,19,5,14,2,1,NA,1,NA,NA,1,0,1,4,NA,1,1,1,1,NA,3,7,4,8,4
